NID_ID,STATE,DAM_NAME,OTHER_NAME,HAZARD,EAP,STATE_NAME,COUNTY,NEAR_CITY,DIST_CITY,RIVER,YEAR_COMPL,OWNER,OWN_TYPE,INSP_DATE
OH00529,OH,"SWING BRIDGE LAKE DAM",NULL,LOW,NULL,OHIO,ALLEN,PANDORA,1.5,"TR-RILEY CREEK",1967,"BLUFFTON COLLEGE",PRIVATE,"1991-09-13 00:00:00"
OH00530,OH,"HARPER POND DAM",NULL,LOW,NULL,OHIO,WARREN,MORROW,3,"TR-SECOND CREEK",1956,"EDWARD HARPER",PRIVATE,"1994-08-04 00:00:00"
OH00531,OH,"PINEY WOOD LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,WARREN,"SOUTH LEBANON",NULL,"TR-FIRST CREEK",NULL,"MORROW MEADOW FARMS, INC.",PRIVATE,"1991-06-06 00:00:00"
OH00532,OH,"CLASSICWAY FARM LAKE DAM",NULL,LOW,NULL,OHIO,WARREN,"SOUTH LEBANON",NULL,"TR-LITTLE MIAMI RIVER",1965,"NEW GROUP, INC.",PRIVATE,"1982-12-03 00:00:00"
OH00533,OH,"SUNRISE LAKE DAM",NULL,HIGH,NULL,OHIO,WARREN,FOSTER,NULL,"TR-BEAR RUN",1931,"SUNRISE LAKE CLUB",PRIVATE,"1984-01-05 00:00:00"
OH00534,OH,"MID-WESTERN CHILDRENS HOME LAKE DAM",NULL,LOW,NULL,OHIO,WARREN,COZADALE,NULL,"STONEY RUN",1967,"MID-WESTERN CHILDREN'S HOME",PRIVATE,"1982-12-03 00:00:00"
OH00536,OH,"BEL-WOOD COUNTRY CLUB LAKE NO. 2 DAM",NULL,LOW,NULL,OHIO,WARREN,"SOUTH LEBANON",NULL,"TR-BIGFOOT RUN",1965,"BEL-WOOD COUNTRY CLUB",PRIVATE,"1994-06-02 00:00:00"
OH00537,OH,"OEDER LAKE NO. 3 DAM",NULL,SIGNIFICANT,NULL,OHIO,WARREN,"SOUTH LEBANON",NULL,"TR-BIGFOOT RUN",1953,"LESTER OEDER",PRIVATE,"1992-04-09 00:00:00"
OH00538,OH,"NEWBRIDGE FARMS POND DAM",NULL,LOW,NULL,OHIO,WARREN,"SOUTH LEBANON",NULL,"TR-LITTLE MIAMI RIVER",NULL,"NEWBRIDGE FARMS",PRIVATE,"1994-06-02 00:00:00"
OH00539,OH,"RIPPE POND NO. 2 DAM",NULL,LOW,NULL,OHIO,WARREN,"KINGS MILLS",NULL,"TR-LITTLE MIAMI RIVER",1968,"JOSEPH & ELAINE RIPPE",PRIVATE,"1989-03-01 00:00:00"
OH00540,OH,"LANDEN FARM LAKE DAM",NULL,HIGH,NULL,OHIO,WARREN,FOSTER,1.5,"SIMPSON CREEK",1975,"LANDEN FARM COMM. SERVICES ASSN. INC",PRIVATE,"1994-08-25 00:00:00"
OH00542,OH,"PINE HILL LAKE DAM",NULL,HIGH,NULL,OHIO,WARREN,MASON,NULL,"TR-MUDDY CREEK",NULL,"CITY OF MASON","LOCAL GOV'T","1986-03-11 00:00:00"
OH00543,OH,"MERYL GRAY LAKE DAM",NULL,HIGH,NULL,OHIO,WARREN,SENIOR,NULL,"TR-LITTLE MIAMI RIVER",1963,"WILLIAM D. & JUDITH S. FISHER",PRIVATE,"1988-07-21 00:00:00"
OH00544,OH,"ELK LAKE DAM",NULL,LOW,NULL,OHIO,WARREN,"SOUTH LEBANON",NULL,"TR-HALLS CREEK",1964,"DAYTON METRO YMCA (CAMP KERN)",PRIVATE,"1994-06-02 00:00:00"
OH00545,OH,"HARPER LAKE DAM",NULL,LOW,NULL,OHIO,WARREN,MORROW,2.8,"TR-LITTLE MIAMI RIVER",1966,"COUNTRY TIME REALTORS, INC",PRIVATE,"1994-08-25 00:00:00"
OH00546,OH,"BURNAP LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,WARREN,SENIOR,NULL,"TR-STONY RUN",1969,"DAVID K. BURNAP",PRIVATE,"1991-06-06 00:00:00"
OH00547,OH,"LILLEY LAKE DAM",NULL,HIGH,NO,OHIO,WARREN,OREGONIA,NULL,"TR-HALLS CREEK",1954,"STEPHEN R. LILLEY",PRIVATE,"1989-09-13 00:00:00"
OH00548,OH,"WERRMANN LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,WARREN,"SOUTH LEBANON",NULL,"TR-HALLS CREEK",NULL,"JOSEPH SHOCHAT & EVA WERRMANN",PRIVATE,"1992-02-18 00:00:00"
OH00550,OH,"JUSTICE LAKE DAM",NULL,HIGH,NULL,OHIO,WARREN,"SOUTH LEBANON",NULL,"TR-DRY RUN",NULL,"GREGORY R. JUSTICE",PRIVATE,"1989-09-06 00:00:00"
OH00551,OH,"MCMINN LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,WARREN,LEBANON,NULL,"TR-TURTLE CREEK",1954,"JOHN A. MCMINN",PRIVATE,"1991-12-19 00:00:00"
OH00552,OH,"STOLLE LAKE DAM",NULL,LOW,NULL,OHIO,WARREN,OREGONIA,NULL,"EAST TURTLE CREEK",NULL,"RALPH STOLLE COMPANY",PRIVATE,"1989-07-21 00:00:00"
OH00553,OH,"SHAKER RUN DAM",NULL,HIGH,NULL,OHIO,WARREN,OAKLAND,NULL,"SHAKER CREEK",1973,"SHAKER RUN LIMITED PARTNERSHIP",PRIVATE,"1991-12-19 00:00:00"
OH00555,OH,"SHRODER LAKE DAM",NULL,LOW,NULL,OHIO,WARREN,"SOUTH LEBANON",5.5,"TR-LITTLE MUDDY CREEK",NULL,"MIKE SHRODER",PRIVATE,"1984-09-29 00:00:00"
OH00556,OH,"SPRING VALLEY LAKE DAM",NULL,LOW,NULL,OHIO,WARREN,CORWIN,NULL,"TR-LITTLE MIAMI RIVER",NULL,"ODNR, DIVISION OF WILDLIFE",STATE,"1994-11-08 00:00:00"
OH00557,OH,"WALNUT HILLS LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,WARREN,OREGONIA,NULL,"TR-NORTH FORK",NULL,"MARK & LINDA MERRELL",PRIVATE,"1989-07-25 00:00:00"
OH00558,OH,"COLD SPRINGS FISHING LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,WARREN,OREGONIA,NULL,"TR-NEWMAN RUN",NULL,"ERNEST R. POORE",PRIVATE,"1994-09-29 00:00:00"
OH00559,OH,"STONEYBROOK FARM LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,WARREN,OREGONIA,NULL,"TR-NEWMAN RUN",1968,"WILLIAM E. & HELEN R. LEMAY",PRIVATE,"1994-09-29 00:00:00"
OH00560,OH,"OLD STAGE FARM LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,WARREN,"SOUTH LEBANON",NULL,"TR-NORTH FORK",NULL,"JAMES ARNETT",PRIVATE,"1991-07-24 00:00:00"
OH00561,OH,"STOLLE LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,WARREN,"SOUTH LEBANON",NULL,"TR-NEWMAN RUN",1960,"LESTER STOLLE",PRIVATE,"1993-02-03 00:00:00"
OH00562,OH,"STENGER FORD REC. AREA - UPPER LAKE DAM",NULL,LOW,NULL,OHIO,WARREN,SPRINGBORO,NULL,"TR-CLEAR CREEK",NULL,"ROSE'S ABODE",PRIVATE,"1985-05-29 00:00:00"
OH00565,OH,"DUNLAP LAKE NO. 1 DAM",NULL,LOW,NULL,OHIO,PICKAWAY,WILLIAMSPORT,NULL,"TR-DEER CREEK",1955,"T.D. & LINDA VANCAMP",PRIVATE,"1995-02-23 00:00:00"
OH00566,OH,"DUNLAP LAKE NO. 3 DAM",NULL,LOW,NULL,OHIO,PICKAWAY,WILLIAMSPORT,NULL,"TR-DEER CREEK",1957,"T.D. & LINDA VANCAMP",PRIVATE,"1995-02-23 00:00:00"
OH00567,OH,"WOLFE POND DAM",NULL,HIGH,NULL,OHIO,PICKAWAY,CIRCLEVILLE,NULL,"TR-GRIFFY RUN",1967,"EARL WOLFE",PRIVATE,"1989-02-17 00:00:00"
OH00568,OH,"DUNLAP LAKE NO. 1 DAM",NULL,SIGNIFICANT,NULL,OHIO,PICKAWAY,WILLIAMSPORT,NULL,"TR-DRY RUN",1954,"RICHARD & AMY HOWARD",PRIVATE,"1991-04-08 00:00:00"
OH00570,OH,"PICAWAY STATION ASH POND",NULL,LOW,NULL,OHIO,PICKAWAY,CIRCLEVILLE,13.3,NULL,1955,"COLUMBUS SOUTHERN POWER COMPANY","PUBLIC UTILITY","1995-05-25 00:00:00"
OH00571,OH,"CHRISTAL LAKE DAM",NULL,LOW,NULL,OHIO,PICKAWAY,DARBYVILLE,NULL,"TR-BIG DARBY CREEK",1960,"NANCY A YOUNKIN, ETAL",PRIVATE,NULL
OH00572,OH,"FOXLAIR FARMS LAKE DAM",NULL,LOW,NULL,OHIO,PICKAWAY,DARBYVILLE,8.7,"TR-BIG DARBY CREEK",1955,"FOXLAIR FARMS, INC., AN OHIO CORP.",PRIVATE,"1995-05-10 00:00:00"
OH00573,OH,"CLARK LAKE NO. 2 DAM",NULL,SIGNIFICANT,NULL,OHIO,PICKAWAY,DARBYVILLE,1.8,"TR-BIG DARBY CREEK",NULL,"CLARK LAKES ASSOCIATION",PRIVATE,"1993-09-21 00:00:00"
OH00574,OH,"DARKE CO. WILDLIFE AREA POND NO. 5 DAM",NULL,LOW,NULL,OHIO,DARKE,GETTYSBURG,3,"TR-BOLTON RUN",1966,"ODNR, DIVISION OF WILDLIFE",STATE,"1992-09-22 00:00:00"
OH00575,OH,"ACTON LAKE DAM",NULL,HIGH,NULL,OHIO,BUTLER,SOMMERVILLE,1.9,"FOUR MILE CREEK",1956,"ODNR, DIVISION OF PARKS & RECREATION",STATE,"1983-02-09 00:00:00"
OH00576,OH,"GUND POND NO. 1 DAM","LOWER POND",LOW,NULL,OHIO,SUMMIT,PENINSULA,NULL,"TR-CUYAHOGA RIVER",1970,"AGNES GUND",PRIVATE,"1992-03-11 00:00:00"
OH00577,OH,"HEART OF OHIO FISH & GAME LAKE DAM",NULL,LOW,NULL,OHIO,UNION,MARYSVILLE,2,"TR-MILL CREEK",NULL,"HEART OF OHIO FISH & GAME ASSN., INC.",PRIVATE,"1994-03-25 00:00:00"
OH00578,OH,"LIGGETT LAKE NO. 1 DAM",NULL,LOW,NULL,OHIO,UNION,"MILFORD CENTER",10.5,"TR-BIG DARBY CREEK",1968,"KAY LIGGETT",PRIVATE,"1994-02-25 00:00:00"
OH00579,OH,"UPPER WABASH STRUCTURE NO. 3",NULL,HIGH,NULL,OHIO,MERCER,"NEW CORYDON",NULL,"FORT CREEK",1963,"WABASH RIVER CONSERVANCY DISTRICT","LOCAL GOV'T","1990-11-19 00:00:00"
OH00580,OH,"GRAND LAKE ST. MARYS - WEST EMBANKMENT",NULL,HIGH,NULL,OHIO,MERCER,CELINA,0.1,"BEAVER CREEK",1841,"ODNR, DIV. OF PARKS & REC",STATE,"1978-06-28 00:00:00"
OH00581,OH,"GRAND LAKE ST. MARYS - EAST EMBANKMENT",NULL,HIGH,NULL,OHIO,AUGLAIZE,"ST. MARY'S",0.1,"TR-MIAMI AND ERIE CANAL FEEDER",1841,"ODNR, DIVISION OF PARKS & RECREATION",STATE,"1978-06-28 00:00:00"
OH00582,OH,"FORTY ACRE POND DAM",NULL,LOW,NULL,OHIO,AUGLAIZE,"ST. MARY'S",2.7,"MIAMI & ERIE CANAL",1840,"ODNR, DIVISION OF WATER",STATE,NULL
OH00584,OH,"NIMISILA RESERVOIR DAM",NULL,HIGH,NULL,OHIO,SUMMIT,COMET,6.4,"NIMISILA CREEK",1936,"ODNR, DIVISION OF WATER",STATE,"1987-03-12 00:00:00"
OH00585,OH,"WEST RESERVOIR DAM",NULL,HIGH,NULL,OHIO,SUMMIT,"PORTAGE LAKES",0.4,"TR-TUSCARAWAS RIVER",1840,"ODNR, DIVISION OF WATER",STATE,"1987-03-11 00:00:00"
OH00586,OH,"LONG LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,SUMMIT,BARBERTON,NULL,"TUSCARAWAS RIVER",1936,"ODNR, DIVISION OF WATER",STATE,NULL
OH00587,OH,"NORTH RESERVOIR DAM",NULL,HIGH,NULL,OHIO,SUMMIT,"PORTAGE LAKES",1.1,"TR-TUSCARAWAS RIVER",1840,"ODNR, DIVISION OF WATER",STATE,"1987-03-11 00:00:00"
OH00588,OH,"EAST RESERVOIR DAM",NULL,HIGH,NULL,OHIO,SUMMIT,"PORTAGE LAKES",0.5,"TR-TUSCARAWAS RIVER",1840,"ODNR, DIVISION OF WATER",STATE,"1987-03-11 00:00:00"
OH00589,OH,"BATTLES POND DAM",NULL,LOW,NULL,OHIO,HARDIN,"LA RUE",8.3,"WILDCAT CREEK",1952,"ROBERT L. BATTLES",PRIVATE,"1993-01-19 00:00:00"
OH00590,OH,"EAST LIBERTY LAKE DAM","SHERK LAKE",LOW,NULL,OHIO,LOGAN,RAYMOND,8.7,"TR-MILL CREEK",1930,"DOUGLAS F. NEWSOME",PRIVATE,"1995-05-11 00:00:00"
OH00591,OH,"DRUMM POND DAM",NULL,LOW,NULL,OHIO,LOGAN,QUNICY,17.4,"TR-MCKEES CREEK",1972,"GARY BLACKLIDGE",PRIVATE,NULL
OH00592,OH,"CAMP WESLEY LAKE DAM",NULL,LOW,NULL,OHIO,LOGAN,"NEW RICHLAND",4.5,"TR-S FORK GREAT MIAMI RIVER",1955,"UNITED METHODIST CAMPS",PRIVATE,"1992-03-30 00:00:00"
OH00593,OH,"APPLESEED RIDGE LAKE NO. 1 DAM",NULL,SIGNIFICANT,NULL,OHIO,LOGAN,"NORTH GREENFIELD",3,"TR-MILL CREEK",1968,"APPLESEED RIDGE GIRL SCOUT COUNCIL",PRIVATE,"1990-01-09 00:00:00"
OH00594,OH,"APPLESEED RIDGE LAKE NO. 2 DAM",NULL,LOW,NULL,OHIO,LOGAN,"NORTH GREENFIELD",3.8,"TR-MILL CREEK",1968,"APPLESEED RIDGE GIRL SCOUT COUNCIL",PRIVATE,"1990-01-09 00:00:00"
OH00595,OH,"MCARTHUR TOWNSHIP POND DAM",NULL,SIGNIFICANT,NULL,OHIO,LOGAN,HUNTSVILLE,0.9,"CHEROKEE MANS RUN",1967,"MCARTHUR TOWNSHIP","LOCAL GOV'T","1993-01-11 00:00:00"
OH00596,OH,"INDIAN LAKE DAM",NULL,HIGH,NULL,OHIO,LOGAN,"RUSSELLS POINT",0.1,"GREAT MIAMI RIVER",1852,"ODNR, DIV. OF PARKS & REC",STATE,"1986-03-18 00:00:00"
OH00597,OH,"RAWIGA LAKE DAM",NULL,LOW,N/R,OHIO,MEDINA,RITTMAN,NULL,"TR-TOMMY RUN",1966,"RAWIGA COUNTRY CLUB",PRIVATE,NULL
OH00598,OH,"MONTVILLE LAKES DAM (LAKE NO. 4)",NULL,HIGH,NULL,OHIO,MEDINA,MEDINA,NULL,"TR-WEST BRANCH ROCKY RIVER",NULL,"SECOND MEDINA, INC.",PRIVATE,"1989-03-01 00:00:00"
OH00599,OH,"JEANS LAKE DAM",NULL,LOW,NULL,OHIO,MEDINA,ABBYVILLE,10.2,"TR-WEST BRANCH ROCKY RIVER",1952,"HILL'N DALE LIMITED PARTNERSHIP",PRIVATE,"1993-06-22 00:00:00"
OH00600,OH,"RAVENS WOOD LAKE DAM",NULL,HIGH,NULL,OHIO,MEDINA,POE,NULL,"TR-WEST BRANCH ROCKY RIVER",1973,"FOX MEADOW DEVELOPMENT LTD.",PRIVATE,"1988-06-14 00:00:00"
OH00601,OH,"WOLF LAKES DAMS",NULL,LOW,NULL,OHIO,MEDINA,SEVILLE,NULL,"TR-CHIPPEWA CREEK",1958,"DR. ARTHUR F. WOLF",PRIVATE,"1993-06-22 00:00:00"
OH00602,OH,"WASMER LAKE DAM",NULL,LOW,NULL,OHIO,MEDINA,"WESTFIELD CENTER",3.8,"CAMEL CREEK",1960,"JOHN C. WASMER",PRIVATE,"1995-04-04 00:00:00"
OH00603,OH,"GRANGER LAKE DAM",NULL,LOW,NULL,OHIO,MEDINA,"GRANGER LAKE",NULL,"TR-YELLOW CREEK",NULL,"GRANGER LAKES CONDO #1 ASSOCIATION",PRIVATE,"1993-05-06 00:00:00"
OH00604,OH,"MIRROR LAKE DAM",NULL,LOW,NULL,OHIO,MEDINA,WEYMOUTH,NULL,"TR-GRANGER DITCH",1950,"DR. JAMES MAGISANO",PRIVATE,NULL
OH00605,OH,"LEDGE LAKE DAM",NULL,LOW,NULL,OHIO,MEDINA,"ECHO LAKE GLEN",NULL,"TR-EAST BRANCH ROCKY RIVER",1965,"CLEVELAND METROPOLITAN PARK DISTRICT","LOCAL GOV'T","1995-07-06 00:00:00"
OH00606,OH,"PISCHIERI POND DAM",NULL,LOW,NULL,OHIO,MEDINA,STRONGSVILLE,10,"TR-EAST BRANCH ROCKY RIVER",1957,"JOSEPH V. PISCHIERI",PRIVATE,NULL
OH00608,OH,"TOROK POND DAM",NULL,LOW,NULL,OHIO,MEDINA,MEDINA,NULL,"TR-WEST BRANCH ROCKY RIVER",1958,"LEONARD J. & HELEN M. TOROK",PRIVATE,NULL
OH00609,OH,"RICE POND DAM",NULL,LOW,NULL,OHIO,MEDINA,LESTER,NULL,"TR-MALLET CREEK",NULL,"COLLINS, HALE, METTETEL & RICE",PRIVATE,NULL
OH00610,OH,"PINE HILL GOLF CLUB LAKE NO. 3 DAM",NULL,SIGNIFICANT,NULL,OHIO,MEDINA,STRONGSVILLE,NULL,"TR-HEALEY CREEK",1969,"PINE HILL GOLF CLUB, INC.",PRIVATE,"1991-05-21 00:00:00"
OH00611,OH,"MOLL LAKE DAM",NULL,LOW,NULL,OHIO,MEDINA,"COLUMBIA HILLS CORNERS",NULL,"TR-WEST BRANCH ROCKY RIVER",1940,"THEODORE MOLL",PRIVATE,NULL
OH00612,OH,"CHIPPEWA CREEK STRUCTURE IV-A",NULL,SIGNIFICANT,NULL,OHIO,MEDINA,STERLING,NULL,"TR-CHIPPEWA CREEK",1973,"MWCD, CHIPPEWA SUBDISTRICT","LOCAL GOV'T","1990-05-31 00:00:00"
OH00613,OH,"ZUBER LAKE DAM",NULL,LOW,NULL,OHIO,MEDINA,RITTMAN,NULL,"TR-RIVER STYX",1954,"WILLARD C. ZUBER",PRIVATE,NULL
OH00614,OH,"MONTVILLE LAKES DAM",NULL,HIGH,NULL,OHIO,MEDINA,MEDINA,NULL,"TR-WEST BRANCH ROCKY RIVER",NULL,"SECOND MEDINA, INC.",PRIVATE,"1989-03-01 00:00:00"
OH00615,OH,"SEVEN SPRINGS LAKE DAM",NULL,HIGH,NULL,OHIO,MEDINA,ABBYVILLE,8.4,"TR-WEST BRANCH ROCKY RIVER",1961,"SEVEN SPRINGS LAKE ASSOCIATION",PRIVATE,"1985-06-04 00:00:00"
OH00616,OH,"SIEDEL LAKE DAM",NULL,HIGH,NULL,OHIO,MEDINA,MEDINA,NULL,"TR-WEST BRANCH ROCKY RIVER",1968,"GJ SIEDEL & JE SIEDEL MARITAL TRUST",PRIVATE,"1987-01-15 00:00:00"
OH00617,OH,"OSAGE LAKE DAM",NULL,LOW,NULL,OHIO,MEDINA,ACME,NULL,"TR-RIVER STYX",1955,"BONETA ROAD INVESTMENT GROUP",PRIVATE,"1994-11-29 00:00:00"
OH00618,OH,"CHIPPEWA CREEK STRUCTURE II-A",NULL,SIGNIFICANT,NULL,OHIO,MEDINA,SEVILLE,NULL,"TR-CHIPPEWA CREEK",1969,"MWCD, CHIPPEWA SUBDISTRICT","LOCAL GOV'T","1990-05-31 00:00:00"
OH00619,OH,"SPENCER LAKE - NORTH DAM",NULL,LOW,NULL,OHIO,MEDINA,PENFIELD,NULL,"TR-EAST BRANCH BLACK RIVER",1960,"ODNR, DIVISION OF WILDLIFE",STATE,"1982-04-13 00:00:00"
OH00620,OH,"SHERWOOD FORREST CAMPGROUNDS LAKE DAM",NULL,LOW,NULL,OHIO,MEDINA,"RIVER CORNERS",NULL,"TR-EAST BRANCH BLACK RIVER",NULL,"SHERWOOD FORREST, INC.",PRIVATE,"1993-09-16 00:00:00"
OH00621,OH,"HINCKLEY LAKE DAM",NULL,HIGH,NULL,OHIO,MEDINA,"ECHO LAKE GLEN",NULL,"EAST BRANCH ROCKY RIVER",1928,"CLEVELAND METROPOLITAN PARK DISTRICT","LOCAL GOV'T","1988-01-06 00:00:00"
OH00622,OH,"LAKE MEDINA DAM",NULL,HIGH,NULL,OHIO,MEDINA,MEDINA,NULL,"WEST BRANCH ROCKY RIVER-OS",1966,"CITY OF MEDINA","LOCAL GOV'T","1988-06-09 00:00:00"
OH00623,OH,"LAKE BRUNSWICK DAM",NULL,LOW,NULL,OHIO,MEDINA,BRUNSWICK,0.6,"PLUM CREEK",1930,"KALFAS PARTNERSHIP",PRIVATE,"1982-10-28 00:00:00"
OH00625,OH,"MODERN TOOL & DIE COMPANY RESERVOIR DAM",NULL,LOW,NULL,OHIO,MEDINA,"COLUMBIA HILLS CORNERS",NULL,"TR-WEST BRANCH ROCKY RIVER",1967,"MODERN TOOL & DIE COMPANY",PRIVATE,"1982-10-28 00:00:00"
OH00626,OH,"LAMPSON UPGROUND RESERVOIR",NULL,SIGNIFICANT,NULL,OHIO,ASHTABULA,EAGLEVILLE,0.4,"MILL CREEK-OS",1950,"ASHTABULA COUNTY","LOCAL GOV'T",NULL
OH00627,OH,"WASHINGTON C.H. UPGROUND RESERVOIR",NULL,HIGH,NO,OHIO,FAYETTE,"WASHINGTON COURT HOUSE",3.6,"PAINT CREEK-OS",1956,"CITY OF WASHINGTON, WATER DEPARTMENT","PUBLIC UTILITY","1984-09-10 00:00:00"
OH00628,OH,"MCKELVEY LAKE DAM",NULL,HIGH,NULL,OHIO,MAHONING,HASELTON,NULL,"DRY RUN",1926,"CONSUMERS OHIO WATER COMPANY","PUBLIC UTILITY","1988-11-17 00:00:00"
OH00629,OH,"LAKE HAMILTON DAM",NULL,HIGH,NULL,OHIO,MAHONING,STRUTHERS,NULL,"YELLOW CREEK",1905,"CONSUMERS OHIO WATER COMPANY","PUBLIC UTILITY","1988-11-17 00:00:00"
OH00630,OH,"BURGESS LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,MAHONING,POLAND,NULL,"BURGESS RUN",1915,"CONSUMERS OHIO WATER COMPANY","PUBLIC UTILITY","1988-11-17 00:00:00"
OH00631,OH,"EVANS LAKE DAM",NULL,HIGH,NULL,OHIO,MAHONING,POLAND,NULL,"YELLOW CREEK",1948,"CONSUMERS OHIO WATER COMPANY","PUBLIC UTILITY","1988-11-17 00:00:00"
OH00632,OH,"PINE LAKE DAM",NULL,HIGH,NULL,OHIO,MAHONING,"NORTH LIMA",NULL,"YELLOW CREEK",1911,"CONSUMERS OHIO WATER COMPANY","PUBLIC UTILITY","1988-11-18 00:00:00"
OH00633,OH,"LIBERTY LAKE DAM",NULL,HIGH,NULL,OHIO,TRUMBULL,"TIBBETTS CORNERS",NULL,"SQUAW CREEK",1917,"OHIO WATER SERVICE COMPANY","PUBLIC UTILITY","1991-05-31 00:00:00"
OH00634,OH,"LAKE GIRARD DAM",NULL,HIGH,NULL,OHIO,TRUMBULL,"TIBBETTS CORNERS",NULL,"SQUAW CREEK",1929,"OHIO WATER SERVICE COMPANY","PUBLIC UTILITY","1991-05-30 00:00:00"
OH00635,OH,"HIGHLANDTOWN LAKE DAM",NULL,HIGH,NULL,OHIO,COLUMBIANA,WELLSVILLE,5.7,"LITTLE YELLOW CREEK",1966,"ODNR, DIVISION OF WILDLIFE",STATE,"1986-09-25 00:00:00"
OH00636,OH,"GUILFORD LAKE DAM",NULL,HIGH,NULL,OHIO,COLUMBIANA,GUILFORD,0.4,"WEST FORK LITTLE BEAVER CREEK",1933,"ODNR, DIVISION OF PARKS & RECREATION",STATE,"1986-07-09 00:00:00"
OH00637,OH,"ZEPERNICK LAKE DAM",NULL,LOW,NULL,OHIO,COLUMBIANA,"EAST ROCHESTER",5.9,"CONSER RUN",1950,"ODNR, DIVISION OF WILDLIFE",STATE,"1982-03-04 00:00:00"
OH00638,OH,"KNOX LAKE DAM",NULL,HIGH,NULL,OHIO,KNOX,FREDERICKTOWN,1.3,"E BR OF N BR KOKOSING RIVER",1954,"ODNR, DIVISION OF WILDLIFE",STATE,"1993-03-10 00:00:00"
OH00639,OH,"LAKE PARK DAM",NULL,SIGNIFICANT,NULL,OHIO,MAHONING,SEBRING,NULL,"TR-MAHONING RIVER",1900,"ODNR, DIVISION OF WILDLIFE",STATE,"1991-02-25 00:00:00"
OH00640,OH,"OXBOW LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,DEFIANCE,BRUNERSBURG,6.4,"TR-MUD CREEK-OS",1953,"ODNR, DIVISION OF WILDLIFE",STATE,"1990-09-25 00:00:00"
OH00642,OH,"JACKSON LAKE DAM",NULL,HIGH,NULL,OHIO,JACKSON,CADMUS,15.2,"BLACK FORK",1939,"ODNR, DIVISION OF PARKS & RECREATION",STATE,"1988-06-17 00:00:00"
OH00643,OH,"HARGUS LAKE DAM",NULL,HIGH,NULL,OHIO,PICKAWAY,"KNOWLWOOD VILLAGE",NULL,"HARGUS CREEK",1956,"ODNR, DIV. OF PARKS & REC",STATE,"1985-12-19 00:00:00"
OH00644,OH,"TURKEY CREEK LAKE DAM",NULL,HIGH,NULL,OHIO,SCIOTO,FRIENDSHIP,NULL,"TURKEY CREEK",1966,"ODNR, DIVISION OF PARKS & RECREATION",STATE,"1993-06-16 00:00:00"
OH00645,OH,"KILLDEER UPGROUND RESERVOIR",NULL,HIGH,YES,OHIO,WYANDOT,MARSEILLES,0.4,"TYMOCHTEE CREEK-OS",1971,"ODNR, DIVISION OF WILDLIFE",STATE,"1988-12-20 00:00:00"
OH00646,OH,"SUNDAY CREEK COAL COMPANY POND DAM",NULL,SIGNIFICANT,NULL,OHIO,PERRY,HATFIELD,1.8,"TR-SUNDAY CREEK",1932,"ALTHEIRS OIL INCORPORATED",PRIVATE,"1991-05-02 00:00:00"
OH00648,OH,"SAN TOY DAM",NULL,HIGH,NULL,OHIO,PERRY,GLOUSTER,14.9,"TR-SAN TOY CREEK",1916,"EVELYN D. & CHARLES A. LANPHERE",PRIVATE,"1995-07-06 00:00:00"
OH00649,OH,"ALTIERS LAKE DAM",NULL,HIGH,NULL,OHIO,PERRY,RENDVILLE,1.9,"SUNDAY CREEK",1949,"CHERRY A MIESSE",PRIVATE,"1992-07-01 00:00:00"
OH00650,OH,"SUNNYHILL FRESHWATER RESERVOIR DAM",NULL,HIGH,NULL,OHIO,PERRY,MOXAHALA,NULL,"TR-MOXAHALA CREEK",1959,"PEABODY COAL COMPANY",PRIVATE,"1987-07-31 00:00:00"
OH00653,OH,"RUSH CREEK STRUCTURE NO. 1B",NULL,HIGH,NULL,OHIO,PERRY,"NEW LEXINGTON",2.5,"TR-LITTLE RUSH CREEK",1975,"VILLAGE OF NEW LEXINGTON","LOCAL GOV'T","1993-02-11 00:00:00"
OH00654,OH,"ESSINGTON LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,PERRY,REHOBETH,1.5,"TR-LITTLE RUSH CREEK",1945,"ODNR, DIVISION OF FORESTRY",STATE,"1993-10-12 00:00:00"
OH00655,OH,"PERRY RECLAMATION DAM NO. 3","LAKE BUCKEYE",HIGH,NULL,OHIO,PERRY,REDFIELD,NULL,"TR-BUCKEYE FORK",NULL,"ODNR, DIVISION OF FORESTRY",STATE,"1993-10-12 00:00:00"
OH00656,OH,"PERRY RECLAMATION DAM NO. 1",NULL,HIGH,NULL,OHIO,PERRY,REDFIELD,NULL,"TR-BUCKEYE FORK",1950,"ODNR, DIV. OF FORESTRY",STATE,"1993-10-12 00:00:00"
